Date,Race,Gender,Participation
1990-06-01,hispanic,NA,0.6759999999999999
1990-06-01,hispanic,women,0.536
1990-06-01,hispanic,men,0.816
1990-06-01,white,NA,0.6679999999999999
1990-06-01,white,women,0.578
1990-06-01,white,men,0.767
1990-07-01,all,NA,0.6659999999999999
1990-07-01,black,NA,0.642
1990-07-01,black,women,0.5870000000000001
1990-07-01,black,men,0.708
1990-07-01,hispanic,NA,0.677
1990-07-01,hispanic,women,0.536
1990-07-01,hispanic,men,0.816
1990-07-01,white,NA,0.6679999999999999
1990-07-01,white,women,0.578
1990-07-01,white,men,0.767
1990-08-01,all,NA,0.6659999999999999
1990-08-01,black,NA,0.6409999999999999
1990-08-01,black,women,0.5870000000000001
1990-08-01,black,men,0.708
1990-08-01,hispanic,NA,0.677
1990-08-01,hispanic,women,0.537
1990-08-01,hispanic,men,0.8170000000000001
1990-08-01,white,NA,0.6679999999999999
1990-08-01,white,women,0.578
1990-08-01,white,men,0.767
1990-09-01,all,NA,0.6659999999999999
1990-09-01,black,NA,0.6409999999999999
1990-09-01,black,women,0.586
1990-09-01,black,men,0.7090000000000001
1990-09-01,hispanic,NA,0.677
1990-09-01,hispanic,women,0.536
1990-09-01,hispanic,men,0.816
1990-09-01,white,NA,0.669
1990-09-01,white,women,0.578
1990-09-01,white,men,0.767
1990-10-01,all,NA,0.6659999999999999
1990-10-01,black,NA,0.6409999999999999
1990-10-01,black,women,0.585
1990-10-01,black,men,0.71
1990-10-01,hispanic,NA,0.677
1990-10-01,hispanic,women,0.536
1990-10-01,hispanic,men,0.816
1990-10-01,white,NA,0.669
1990-10-01,white,women,0.579
1990-10-01,white,men,0.7659999999999999
1990-11-01,all,NA,0.665
1990-11-01,black,NA,0.6409999999999999
1990-11-01,black,women,0.584
1990-11-01,black,men,0.711
1990-11-01,hispanic,NA,0.675
1990-11-01,hispanic,women,0.5329999999999999
1990-11-01,hispanic,men,0.815
1990-11-01,white,NA,0.6679999999999999
1990-11-01,white,women,0.578
1990-11-01,white,men,0.7659999999999999
1990-12-01,all,NA,0.665
1990-12-01,black,NA,0.64
1990-12-01,black,women,0.583
1990-12-01,black,men,0.7120000000000001
1990-12-01,hispanic,NA,0.674
1990-12-01,hispanic,women,0.531
1990-12-01,hispanic,men,0.8140000000000001
1990-12-01,white,NA,0.6679999999999999
1990-12-01,white,women,0.578
1990-12-01,white,men,0.7659999999999999
1991-01-01,all,NA,0.665
1991-01-01,black,NA,0.64
1991-01-01,black,women,0.5820000000000001
1991-01-01,black,men,0.7120000000000001
1991-01-01,hispanic,NA,0.674
1991-01-01,hispanic,women,0.531
1991-01-01,hispanic,men,0.813
1991-01-01,white,NA,0.6679999999999999
1991-01-01,white,women,0.578
1991-01-01,white,men,0.765
1991-02-01,all,NA,0.665
1991-02-01,black,NA,0.639
1991-02-01,black,women,0.58
1991-02-01,black,men,0.7120000000000001
1991-02-01,hispanic,NA,0.6729999999999999
1991-02-01,hispanic,women,0.53
1991-02-01,hispanic,men,0.812
1991-02-01,white,NA,0.6679999999999999
1991-02-01,white,women,0.579
1991-02-01,white,men,0.765
1991-03-01,all,NA,0.664
1991-03-01,black,NA,0.639
1991-03-01,black,women,0.58
1991-03-01,black,men,0.7120000000000001
1991-03-01,hispanic,NA,0.672
1991-03-01,hispanic,women,0.529
1991-03-01,hispanic,men,0.8109999999999999
1991-03-01,white,NA,0.6679999999999999
1991-03-01,white,women,0.579
1991-03-01,white,men,0.765
1991-04-01,all,NA,0.664
1991-04-01,black,NA,0.639
1991-04-01,black,women,0.579
1991-04-01,black,men,0.713
1991-04-01,hispanic,NA,0.6709999999999999
1991-04-01,hispanic,women,0.528
1991-04-01,hispanic,men,0.81
1991-04-01,white,NA,0.6679999999999999
1991-04-01,white,women,0.579
1991-04-01,white,men,0.765
1991-05-01,all,NA,0.664
1991-05-01,black,NA,0.638
1991-05-01,black,women,0.578
1991-05-01,black,men,0.711
1991-05-01,hispanic,NA,0.669
1991-05-01,hispanic,women,0.526
1991-05-01,hispanic,men,0.809
1991-05-01,white,NA,0.6679999999999999
1991-05-01,white,women,0.579
1991-05-01,white,men,0.764
1991-06-01,all,NA,0.664
1991-06-01,black,NA,0.638
1991-06-01,black,women,0.578
1991-06-01,black,men,0.711
1991-06-01,hispanic,NA,0.6679999999999999
1991-06-01,hispanic,women,0.524
1991-06-01,hispanic,men,0.8079999999999999
1991-06-01,white,NA,0.6679999999999999
1991-06-01,white,women,0.58
1991-06-01,white,men,0.764
1991-07-01,all,NA,0.6629999999999999
1991-07-01,black,NA,0.637
1991-07-01,black,women,0.578
1991-07-01,black,men,0.711
1991-07-01,hispanic,NA,0.667
1991-07-01,hispanic,women,0.523
1991-07-01,hispanic,men,0.8079999999999999
1991-07-01,white,NA,0.6679999999999999
1991-07-01,white,women,0.579
1991-07-01,white,men,0.763
1991-08-01,all,NA,0.6629999999999999
1991-08-01,black,NA,0.637
1991-08-01,black,women,0.578
1991-08-01,black,men,0.71
1991-08-01,hispanic,NA,0.6659999999999999
1991-08-01,hispanic,women,0.522
1991-08-01,hispanic,men,0.8059999999999999
1991-08-01,white,NA,0.667
1991-08-01,white,women,0.579
1991-08-01,white,men,0.763
1991-09-01,all,NA,0.6629999999999999
1991-09-01,black,NA,0.637
1991-09-01,black,women,0.579
1991-09-01,black,men,0.71
1991-09-01,hispanic,NA,0.665
1991-09-01,hispanic,women,0.522
1991-09-01,hispanic,men,0.805
1991-09-01,white,NA,0.667
1991-09-01,white,women,0.579
1991-09-01,white,men,0.762
1991-10-01,all,NA,0.662
1991-10-01,black,NA,0.636
1991-10-01,black,women,0.579
1991-10-01,black,men,0.708
1991-10-01,hispanic,NA,0.665
1991-10-01,hispanic,women,0.523
1991-10-01,hispanic,men,0.805
1991-10-01,white,NA,0.667
1991-10-01,white,women,0.579
1991-10-01,white,men,0.762
1991-11-01,all,NA,0.662
1991-11-01,black,NA,0.635
1991-11-01,black,women,0.578
1991-11-01,black,men,0.706
1991-11-01,hispanic,NA,0.665
1991-11-01,hispanic,women,0.524
1991-11-01,hispanic,men,0.804
1991-11-01,white,NA,0.667
1991-11-01,white,women,0.579
1991-11-01,white,men,0.7609999999999999
1991-12-01,all,NA,0.662
1991-12-01,black,NA,0.635
1991-12-01,black,women,0.578
1991-12-01,black,men,0.705
1991-12-01,hispanic,NA,0.665
1991-12-01,hispanic,women,0.525
1991-12-01,hispanic,men,0.8029999999999999
1991-12-01,white,NA,0.6659999999999999
1991-12-01,white,women,0.579
1991-12-01,white,men,0.7609999999999999
1992-01-01,all,NA,0.662
1992-01-01,black,NA,0.634
1992-01-01,black,women,0.5770000000000001
1992-01-01,black,men,0.706
1992-01-01,hispanic,NA,0.665
1992-01-01,hispanic,women,0.525
1992-01-01,hispanic,men,0.8029999999999999
1992-01-01,white,NA,0.6659999999999999
1992-01-01,white,women,0.58
1992-01-01,white,men,0.76
1992-02-01,all,NA,0.662
1992-02-01,black,NA,0.635
1992-02-01,black,women,0.578
1992-02-01,black,men,0.706
1992-02-01,hispanic,NA,0.6659999999999999
1992-02-01,hispanic,women,0.525
1992-02-01,hispanic,men,0.8029999999999999
1992-02-01,white,NA,0.6659999999999999
1992-02-01,white,women,0.58
1992-02-01,white,men,0.76
1992-03-01,all,NA,0.662
1992-03-01,black,NA,0.634
1992-03-01,black,women,0.5770000000000001
1992-03-01,black,men,0.705
1992-03-01,hispanic,NA,0.667
1992-03-01,hispanic,women,0.526
1992-03-01,hispanic,men,0.805
1992-03-01,white,NA,0.6659999999999999
1992-03-01,white,women,0.58
1992-03-01,white,men,0.76
1992-04-01,all,NA,0.662
1992-04-01,black,NA,0.634
1992-04-01,black,women,0.5770000000000001
1992-04-01,black,men,0.7040000000000001
1992-04-01,hispanic,NA,0.667
1992-04-01,hispanic,women,0.527
1992-04-01,hispanic,men,0.804
1992-04-01,white,NA,0.6659999999999999
1992-04-01,white,women,0.58
1992-04-01,white,men,0.76
1992-05-01,all,NA,0.6629999999999999
1992-05-01,black,NA,0.635
1992-05-01,black,women,0.578
1992-05-01,black,men,0.705
1992-05-01,hispanic,NA,0.667
1992-05-01,hispanic,women,0.528
1992-05-01,hispanic,men,0.804
1992-05-01,white,NA,0.667
1992-05-01,white,women,0.58
1992-05-01,white,men,0.76
1992-06-01,all,NA,0.6629999999999999
1992-06-01,black,NA,0.636
1992-06-01,black,women,0.579
1992-06-01,black,men,0.706
1992-06-01,hispanic,NA,0.6679999999999999
1992-06-01,hispanic,women,0.529
1992-06-01,hispanic,men,0.804
1992-06-01,white,NA,0.667
1992-06-01,white,women,0.581
1992-06-01,white,men,0.76
1992-07-01,all,NA,0.664
1992-07-01,black,NA,0.637
1992-07-01,black,women,0.581
1992-07-01,black,men,0.706
1992-07-01,hispanic,NA,0.6679999999999999
1992-07-01,hispanic,women,0.53
1992-07-01,hispanic,men,0.804
1992-07-01,white,NA,0.667
1992-07-01,white,women,0.581
1992-07-01,white,men,0.76
1992-08-01,all,NA,0.664
1992-08-01,black,NA,0.639
1992-08-01,black,women,0.583
1992-08-01,black,men,0.7070000000000001
1992-08-01,hispanic,NA,0.669
1992-08-01,hispanic,women,0.53
1992-08-01,hispanic,men,0.804
1992-08-01,white,NA,0.6679999999999999
1992-08-01,white,women,0.5820000000000001
1992-08-01,white,men,0.7609999999999999
1992-09-01,all,NA,0.664
1992-09-01,black,NA,0.639
1992-09-01,black,women,0.584
1992-09-01,black,men,0.7070000000000001
1992-09-01,hispanic,NA,0.669
1992-09-01,hispanic,women,0.531
1992-09-01,hispanic,men,0.805
1992-09-01,white,NA,0.6679999999999999
1992-09-01,white,women,0.5820000000000001
1992-09-01,white,men,0.7609999999999999
1992-10-01,all,NA,0.664
1992-10-01,black,NA,0.639
1992-10-01,black,women,0.584
1992-10-01,black,men,0.708
1992-10-01,hispanic,NA,0.669
1992-10-01,hispanic,women,0.53
1992-10-01,hispanic,men,0.805
1992-10-01,white,NA,0.6679999999999999
1992-10-01,white,women,0.5820000000000001
1992-10-01,white,men,0.76
1992-11-01,all,NA,0.664
1992-11-01,black,NA,0.64
1992-11-01,black,women,0.586
1992-11-01,black,men,0.708
1992-11-01,hispanic,NA,0.669
1992-11-01,hispanic,women,0.53
1992-11-01,hispanic,men,0.805
1992-11-01,white,NA,0.6679999999999999
1992-11-01,white,women,0.5820000000000001
1992-11-01,white,men,0.76
1992-12-01,all,NA,0.665
1992-12-01,black,NA,0.6409999999999999
1992-12-01,black,women,0.586
1992-12-01,black,men,0.708
1992-12-01,hispanic,NA,0.67
1992-12-01,hispanic,women,0.53
1992-12-01,hispanic,men,0.807
1992-12-01,white,NA,0.6679999999999999
1992-12-01,white,women,0.5820000000000001
1992-12-01,white,men,0.76
1993-01-01,all,NA,0.665
1993-01-01,black,NA,0.64
1993-01-01,black,women,0.586
1993-01-01,black,men,0.7070000000000001
1993-01-01,hispanic,NA,0.67
1993-01-01,hispanic,women,0.529
1993-01-01,hispanic,men,0.8079999999999999
1993-01-01,white,NA,0.6679999999999999
1993-01-01,white,women,0.583
1993-01-01,white,men,0.76
1993-02-01,all,NA,0.665
1993-02-01,black,NA,0.64
1993-02-01,black,women,0.5870000000000001
1993-02-01,black,men,0.7070000000000001
1993-02-01,hispanic,NA,0.669
1993-02-01,hispanic,women,0.528
1993-02-01,hispanic,men,0.8079999999999999
1993-02-01,white,NA,0.6679999999999999
1993-02-01,white,women,0.583
1993-02-01,white,men,0.76
1993-03-01,all,NA,0.664
1993-03-01,black,NA,0.64
1993-03-01,black,women,0.5870000000000001
1993-03-01,black,men,0.706
1993-03-01,hispanic,NA,0.669
1993-03-01,hispanic,women,0.528
1993-03-01,hispanic,men,0.807
1993-03-01,white,NA,0.6679999999999999
1993-03-01,white,women,0.583
1993-03-01,white,men,0.76
1993-04-01,all,NA,0.664
1993-04-01,black,NA,0.64
1993-04-01,black,women,0.586
1993-04-01,black,men,0.706
1993-04-01,hispanic,NA,0.6679999999999999
1993-04-01,hispanic,women,0.527
1993-04-01,hispanic,men,0.807
1993-04-01,white,NA,0.667
1993-04-01,white,women,0.5820000000000001
1993-04-01,white,men,0.759
1993-05-01,all,NA,0.664
1993-05-01,black,NA,0.639
1993-05-01,black,women,0.586
1993-05-01,black,men,0.705
1993-05-01,hispanic,NA,0.667
1993-05-01,hispanic,women,0.526
1993-05-01,hispanic,men,0.8059999999999999
1993-05-01,white,NA,0.6679999999999999
1993-05-01,white,women,0.583
1993-05-01,white,men,0.759
1993-06-01,all,NA,0.664
1993-06-01,black,NA,0.637
1993-06-01,black,women,0.584
1993-06-01,black,men,0.703
1993-06-01,hispanic,NA,0.6659999999999999
1993-06-01,hispanic,women,0.524
1993-06-01,hispanic,men,0.805
1993-06-01,white,NA,0.6679999999999999
1993-06-01,white,women,0.583
1993-06-01,white,men,0.759
1993-07-01,all,NA,0.664
1993-07-01,black,NA,0.636
1993-07-01,black,women,0.583
1993-07-01,black,men,0.7020000000000001
1993-07-01,hispanic,NA,0.664
1993-07-01,hispanic,women,0.522
1993-07-01,hispanic,men,0.805
1993-07-01,white,NA,0.6679999999999999
1993-07-01,white,women,0.583
1993-07-01,white,men,0.759
1993-08-01,all,NA,0.6629999999999999
1993-08-01,black,NA,0.635
1993-08-01,black,women,0.5820000000000001
1993-08-01,black,men,0.7020000000000001
1993-08-01,hispanic,NA,0.6629999999999999
1993-08-01,hispanic,women,0.521
1993-08-01,hispanic,men,0.804
1993-08-01,white,NA,0.6679999999999999
1993-08-01,white,women,0.584
1993-08-01,white,men,0.759
1993-09-01,all,NA,0.6629999999999999
1993-09-01,black,NA,0.634
1993-09-01,black,women,0.581
1993-09-01,black,men,0.7
1993-09-01,hispanic,NA,0.662
1993-09-01,hispanic,women,0.519
1993-09-01,hispanic,men,0.8029999999999999
1993-09-01,white,NA,0.6679999999999999
1993-09-01,white,women,0.584
1993-09-01,white,men,0.758
1993-10-01,all,NA,0.6629999999999999
1993-10-01,black,NA,0.633
1993-10-01,black,women,0.581
1993-10-01,black,men,0.698
1993-10-01,hispanic,NA,0.6629999999999999
1993-10-01,hispanic,women,0.52
1993-10-01,hispanic,men,0.8029999999999999
1993-10-01,white,NA,0.6679999999999999
1993-10-01,white,women,0.585
1993-10-01,white,men,0.758
1993-11-01,all,NA,0.6629999999999999
1993-11-01,black,NA,0.633
1993-11-01,black,women,0.5820000000000001
1993-11-01,black,men,0.6970000000000001
1993-11-01,hispanic,NA,0.6629999999999999
1993-11-01,hispanic,women,0.521
1993-11-01,hispanic,men,0.802
1993-11-01,white,NA,0.669
1993-11-01,white,women,0.586
1993-11-01,white,men,0.758
1993-12-01,all,NA,0.6629999999999999
1993-12-01,black,NA,0.633
1993-12-01,black,women,0.5820000000000001
1993-12-01,black,men,0.695
1993-12-01,hispanic,NA,0.6629999999999999
1993-12-01,hispanic,women,0.522
1993-12-01,hispanic,men,0.802
1993-12-01,white,NA,0.669
1993-12-01,white,women,0.586
1993-12-01,white,men,0.758
1994-01-01,all,NA,0.664
1994-01-01,black,NA,0.633
1994-01-01,black,women,0.583
1994-01-01,black,men,0.6940000000000001
1994-01-01,hispanic,NA,0.662
1994-01-01,hispanic,women,0.521
1994-01-01,hispanic,men,0.8009999999999999
1994-01-01,white,NA,0.669
1994-01-01,white,women,0.5870000000000001
1994-01-01,white,men,0.758
1994-02-01,all,NA,0.664
1994-02-01,black,NA,0.632
1994-02-01,black,women,0.584
1994-02-01,black,men,0.693
1994-02-01,hispanic,NA,0.662
1994-02-01,hispanic,women,0.521
1994-02-01,hispanic,men,0.8
1994-02-01,white,NA,0.67
1994-02-01,white,women,0.588
1994-02-01,white,men,0.757
1994-03-01,all,NA,0.664
1994-03-01,black,NA,0.633
1994-03-01,black,women,0.585
1994-03-01,black,men,0.6920000000000001
1994-03-01,hispanic,NA,0.6609999999999999
1994-03-01,hispanic,women,0.521
1994-03-01,hispanic,men,0.799
1994-03-01,white,NA,0.67
1994-03-01,white,women,0.589
1994-03-01,white,men,0.757
1994-04-01,all,NA,0.665
1994-04-01,black,NA,0.633
1994-04-01,black,women,0.586
1994-04-01,black,men,0.691
1994-04-01,hispanic,NA,0.6609999999999999
1994-04-01,hispanic,women,0.522
1994-04-01,hispanic,men,0.799
1994-04-01,white,NA,0.67
1994-04-01,white,women,0.59
1994-04-01,white,men,0.757
1994-05-01,all,NA,0.665
1994-05-01,black,NA,0.634
1994-05-01,black,women,0.5870000000000001
1994-05-01,black,men,0.691
1994-05-01,hispanic,NA,0.662
1994-05-01,hispanic,women,0.522
1994-05-01,hispanic,men,0.799
1994-05-01,white,NA,0.6709999999999999
1994-05-01,white,women,0.591
1994-05-01,white,men,0.7559999999999999
1994-06-01,all,NA,0.665
1994-06-01,black,NA,0.634
1994-06-01,black,women,0.588
1994-06-01,black,men,0.691
1994-06-01,hispanic,NA,0.6609999999999999
1994-06-01,hispanic,women,0.523
1994-06-01,hispanic,men,0.7979999999999999
1994-06-01,white,NA,0.67
1994-06-01,white,women,0.5920000000000001
1994-06-01,white,men,0.755
1994-07-01,all,NA,0.665
1994-07-01,black,NA,0.634
1994-07-01,black,women,0.589
1994-07-01,black,men,0.69
1994-07-01,hispanic,NA,0.6609999999999999
1994-07-01,hispanic,women,0.524
1994-07-01,hispanic,men,0.797
1994-07-01,white,NA,0.6709999999999999
1994-07-01,white,women,0.5920000000000001
1994-07-01,white,men,0.755
1994-08-01,all,NA,0.665
1994-08-01,black,NA,0.634
1994-08-01,black,women,0.59
1994-08-01,black,men,0.6890000000000001
1994-08-01,hispanic,NA,0.6609999999999999
1994-08-01,hispanic,women,0.525
1994-08-01,hispanic,men,0.7959999999999999
1994-08-01,white,NA,0.6709999999999999
1994-08-01,white,women,0.593
1994-08-01,white,men,0.755
1994-09-01,all,NA,0.665
1994-09-01,black,NA,0.634
1994-09-01,black,women,0.59
1994-09-01,black,men,0.6890000000000001
1994-09-01,hispanic,NA,0.6609999999999999
1994-09-01,hispanic,women,0.527
1994-09-01,hispanic,men,0.794
1994-09-01,white,NA,0.6709999999999999
1994-09-01,white,women,0.594
1994-09-01,white,men,0.755
1994-10-01,all,NA,0.6659999999999999
1994-10-01,black,NA,0.636
1994-10-01,black,women,0.591
1994-10-01,black,men,0.69
1994-10-01,hispanic,NA,0.662
1994-10-01,hispanic,women,0.528
1994-10-01,hispanic,men,0.7929999999999999
1994-10-01,white,NA,0.672
1994-10-01,white,women,0.595
1994-10-01,white,men,0.755
1994-11-01,all,NA,0.6659999999999999
1994-11-01,black,NA,0.636
1994-11-01,black,women,0.591
1994-11-01,black,men,0.691
1994-11-01,hispanic,NA,0.662
1994-11-01,hispanic,women,0.53
1994-11-01,hispanic,men,0.794
1994-11-01,white,NA,0.672
1994-11-01,white,women,0.595
1994-11-01,white,men,0.755
1994-12-01,all,NA,0.667
1994-12-01,black,NA,0.636
1994-12-01,black,women,0.59
1994-12-01,black,men,0.693
1994-12-01,hispanic,NA,0.662
1994-12-01,hispanic,women,0.53
1994-12-01,hispanic,men,0.7929999999999999
1994-12-01,white,NA,0.6729999999999999
1994-12-01,white,women,0.596
1994-12-01,white,men,0.755
1995-01-01,all,NA,0.667
1995-01-01,black,NA,0.636
1995-01-01,black,women,0.59
1995-01-01,black,men,0.693
1995-01-01,hispanic,NA,0.662
1995-01-01,hispanic,women,0.531
1995-01-01,hispanic,men,0.792
1995-01-01,white,NA,0.6729999999999999
1995-01-01,white,women,0.596
1995-01-01,white,men,0.755
1995-02-01,all,NA,0.667
1995-02-01,black,NA,0.637
1995-02-01,black,women,0.591
1995-02-01,black,men,0.693
1995-02-01,hispanic,NA,0.662
1995-02-01,hispanic,women,0.531
1995-02-01,hispanic,men,0.792
1995-02-01,white,NA,0.6729999999999999
1995-02-01,white,women,0.596
1995-02-01,white,men,0.755
1995-03-01,all,NA,0.667
1995-03-01,black,NA,0.637
1995-03-01,black,women,0.591
1995-03-01,black,men,0.6940000000000001
1995-03-01,hispanic,NA,0.6609999999999999
1995-03-01,hispanic,women,0.53
1995-03-01,hispanic,men,0.7909999999999999
1995-03-01,white,NA,0.6729999999999999
1995-03-01,white,women,0.596
1995-03-01,white,men,0.7559999999999999
1995-04-01,all,NA,0.667
1995-04-01,black,NA,0.638
1995-04-01,black,women,0.5920000000000001
1995-04-01,black,men,0.695
1995-04-01,hispanic,NA,0.6609999999999999
1995-04-01,hispanic,women,0.529
1995-04-01,hispanic,men,0.7909999999999999
1995-04-01,white,NA,0.674
1995-04-01,white,women,0.597
1995-04-01,white,men,0.7559999999999999
1995-05-01,all,NA,0.6679999999999999
1995-05-01,black,NA,0.639
1995-05-01,black,women,0.593
1995-05-01,black,men,0.695
1995-05-01,hispanic,NA,0.66
1995-05-01,hispanic,women,0.528
1995-05-01,hispanic,men,0.7909999999999999
1995-05-01,white,NA,0.674
1995-05-01,white,women,0.597
1995-05-01,white,men,0.7559999999999999
1995-06-01,all,NA,0.6679999999999999
1995-06-01,black,NA,0.639
1995-06-01,black,women,0.593
1995-06-01,black,men,0.695
1995-06-01,hispanic,NA,0.66
1995-06-01,hispanic,women,0.528
1995-06-01,hispanic,men,0.792
1995-06-01,white,NA,0.674
1995-06-01,white,women,0.597
1995-06-01,white,men,0.757
1995-07-01,all,NA,0.6679999999999999
1995-07-01,black,NA,0.638
1995-07-01,black,women,0.593
1995-07-01,black,men,0.695
1995-07-01,hispanic,NA,0.6609999999999999
1995-07-01,hispanic,women,0.528
1995-07-01,hispanic,men,0.792
1995-07-01,white,NA,0.674
1995-07-01,white,women,0.598
1995-07-01,white,men,0.757
1995-08-01,all,NA,0.6679999999999999
1995-08-01,black,NA,0.638
1995-08-01,black,women,0.593
1995-08-01,black,men,0.695
1995-08-01,hispanic,NA,0.6609999999999999
1995-08-01,hispanic,women,0.528
1995-08-01,hispanic,men,0.7929999999999999
1995-08-01,white,NA,0.674
1995-08-01,white,women,0.598
1995-08-01,white,men,0.7559999999999999
1995-09-01,all,NA,0.6679999999999999
1995-09-01,black,NA,0.638
1995-09-01,black,women,0.5920000000000001
1995-09-01,black,men,0.6940000000000001
1995-09-01,hispanic,NA,0.6609999999999999
1995-09-01,hispanic,women,0.529
1995-09-01,hispanic,men,0.7929999999999999
1995-09-01,white,NA,0.674
1995-09-01,white,women,0.598
1995-09-01,white,men,0.7559999999999999
1995-10-01,all,NA,0.6679999999999999
1995-10-01,black,NA,0.638
1995-10-01,black,women,0.593
1995-10-01,black,men,0.693
1995-10-01,hispanic,NA,0.6609999999999999
1995-10-01,hispanic,women,0.529
1995-10-01,hispanic,men,0.792
1995-10-01,white,NA,0.674
1995-10-01,white,women,0.598
1995-10-01,white,men,0.7559999999999999
1995-11-01,all,NA,0.667
1995-11-01,black,NA,0.639
1995-11-01,black,women,0.596
1995-11-01,black,men,0.6920000000000001
